"text","intent","sentiment"
"barang udh seminggu blm dikirim min, status masih processing terus 🤬 😒","complaint","negative"
"mau jasa bersih2 rumah tgl 25 Juni min, 20 kamar + dapur 🙏","order","positive"
"min server migrate-nya berantakan, website sy jd ga bisa diakses 21 hr","complaint","negative"
"mau booking baju wisuda ukuran 40 utk tgl minggu depan 🛍️","order","positive"
"order tumpeng mini buat syukuran tgl bulan depan min, muat utk 17 org 👌","order","positive"
"min mau pre-order kue lebaran 25 toples, harga per toples brp? 😊","order","positive"
"min makanannya ga enak bgt, basi kayanya 🤢 mta ganti dong 😞","complaint","negative"
"pesan jasa dekorasi ulang tahun min 🎉 tgl 10 Juni tema minimalisme 😊","order","positive"
"min minta no resi tp ga pernah dikasih, gimana sy mau lacak? 💔","complaint","negative"
"order jasa titip beli barang ke mall min, fee-nya brp? 🏪","order","neutral"
"min lokasi tokonya di mana? bisa pickup langsung? 📋","inquiry","neutral"
"order celana cargo 3XL merah min, cashback ada ga bulan ini? 🎉","order","positive"
"booking barbershop tgl akhir bulan jam 09.00 min, nama Lina","order","positive"
"pesan paket arisan min, 22 porsi nasi box + snack + minuman 👌","order","positive"
"order birthday cake min, tulisan 'Happy Birthday Budi' ya 🎂 🎉","order","positive"
"min delivery-nya telat bgt! udh 3 jam blm nyampe padahal deket","complaint","negative"
"metode pembayaran apa aja yg diterima min? 💰","inquiry","neutral"
"bahan bajunya apa min? adem ga dipake hran? 🧐","inquiry","neutral"
"pesan hampers lebaran 22 paket min, dikemas cantik ya 🎁 ✨","order","positive"
"order paket sosmed ads 250rb min, FB + IG ya","order","positive"
"min barang diterima dlm kondisi robek, mta ganti rugi dong 😤 😞","complaint","negative"
"min untuk sosmed management, ada laporan bulanan ga?","inquiry","neutral"
"min SEO yg dijanjiin naik, malah turun drastis posisinya 😤 😞","complaint","negative"
"pesan jasa dekorasi ulang tahun min 🎉 tgl 15 Juni tema vintage","order","positive"
"domain .com masih ada ga min? cek Adobe CC.com dong","inquiry","neutral"
"kalo pesan kue ultah, min ukuran 26 cm harganya brp? 🧐","inquiry","neutral"
"min pesen kopi susu 6 cup + croissant 6 pcs buat pickup jam 20.00","order","positive"
"min langganan sy udh dibayar tpi akses-nya blm aktif jg 😭","complaint","negative"
"harga cardigan warna salem brp min?","inquiry","neutral"
"order kue ulang tahun coklat ukuran 20cm tgl 10 Juni bs?","order","positive"
"paket sy diterima orang lain min, alamatnya salah kirim! 😑","complaint","negative"
"udh 20 kali konfirmasi tpi pesanan sy blm jg diproses min 😠 😑","complaint","negative"
"minta dibuatin XXL daster 3 pcs motif bunga min, udh dp ya 👍","order","positive"
"min laundry kiloan harga per kg brp? 🤔","inquiry","neutral"
"jahitan celana langsung robek pas pertama dipake min, gk kuat 🤬 😡","complaint","negative"
"mau jasa bersih2 rumah tgl 25 Juni min, 24 kamar + dapur 🤩","order","positive"
"order kemeja flanel size XXL abu2 min, ready stock?","order","positive"
"mau beli 6 pcs kaos polos buat seragam komunitas min 👕 🎉","order","positive"
"hasil makeup-nya ga sesuai referensi min, sy kecewa bgt 😭 😒","complaint","negative"
"biaya antar jemput laundry ke Malang kena charge ga min?","inquiry","neutral"
"harga nasi box per porsi brp min? buat 22 orang 📱","inquiry","neutral"
"desain logonya ga sesuai brief min, minta revisi tapi dicharge lagi 😑","complaint","negative"
"kalo cat rumah 15 kamar, estimasi butuh brp hari min? 👋","inquiry","neutral"
"hasil cuci sofanya msh ada noda min, ga bersih sama sekali 😭","complaint","negative"
"mau jasa bersih2 rumah tgl 10 Juli min, 3 kamar + dapur","order","positive"
"order birthday cake min, tulisan 'Happy Birthday Lina' ya 🎂 ✨","order","positive"
"order birthday cake min, tulisan 'Happy Birthday Arif' ya 🎂","order","positive"
"servis HP samsung A54 layarnya pecah kira2 brp min? 💬","inquiry","neutral"
"min mau beli template website toko online, yg WooCommerce ada? 💪","order","positive"
"pesan jasa desain logo min, mta harga dulu bs? 🎨","order","neutral"
"min support ticket sy blm direspon dari 16 hr lalu, gk profesional 😒","complaint","negative"
"pesan rok plisket ungu lavender ukuran 36, ongkir ke Depok brp? 💪","order","positive"
"pesan rok plisket olive ukuran 38, ongkir ke Pekanbaru brp?","order","positive"
"min hosting sy down terus dari tadi pagi, website ga bisa diakses 😡 😞","complaint","negative"
"min kalo mau pesen 5 porsi nasi box bisa minta sample dulu?","inquiry","neutral"
"min mau subscribe paket Canva Pro bulanan, cara bayarnya gmn? 💯","order","positive"
"min mw tnya cara klaim garansi gmn ya? brg sy tb2 mati gk bs nyala pdhal jrang d pke","inquiry","neutral"
"kak dmn lkasi service center d jkt? kipas sy muternya pelan bgt mw d bw ksana aj","inquiry","neutral"
"Sy mw klaim garansi bsa gk ya min? dlu bli dsni srtny msh ad tpi brgnya rsk","inquiry","neutral"
"min service centernya ada d sby gak? bsa mnta alamat lngkapnya gk sy mw dtg lgsg","inquiry","neutral"
"kak klo mw servis brg yg garansinya msh ad itu krm k tko lgi ap lgsg k pabriknya ya?","inquiry","neutral"
"syart klam gransi ap aja min? brg sy lyarnya kedip2 nih blm staun kyaknya","inquiry","neutral"
"min nanya dong, klo krtu garansi ilang tpi ad bkti trnsfere msh bs klaim g ya?","inquiry","neutral"
"dmn y tpt benerinny yg resmi? sy pusing mcariny g ktmu2 infonya d gugel","inquiry","neutral"
"Kak klo mslnya sy bw k tukng servis biasa garansinya hngus g? mw k SC ny jauh bgt dsni","inquiry","neutral"
"Min mw tnya kl garansi brlaku bwt krsakan rigan kyk tmbol pth gtu gk sih?","inquiry","neutral"
"mhon info lkasi servis resmi tdekat dri dmak dmn ya kak? tvnya tb2 ad grisan","inquiry","neutral"
"kak sy mw klaim grnsi ssuai srt, ini d krm via jne bs k tko kk lgi ga?","inquiry","neutral"
"min cara aktifin garansiny lg gmn? brg sy tb2 g bsa d cas pdhal dlu nrmal2 aj","inquiry","neutral"
"misi min mw tnya almt SC yg d bdg tpatnya d sblah mn y? sy lgi d jln mw ksna nhe","inquiry","neutral"
"kak btes klam gransi sbtlny brp lma ya? sy bli 5 bln yg llu kyakny skrg suaranya smber","inquiry","neutral"
"min kl rsk gr2 kna air itu msk garansi ngga y? atw ttp hrss byr full servisny?","inquiry","neutral"
"sy mw ajuin gransi donk min, krtu garansi sm kardus hrs d sertakan jg kh pass krm?","inquiry","neutral"
"Kak tlong ksh link atw nmer wa pikhak servis cntrny dng sy mw jnjian hri bsok","inquiry","neutral"
"min ap bsa klaim tnpa kardus? tpi d data aolikasi kn ad bkti dlu bli dsni","inquiry","neutral"
"lokasi d bgr yg bs nrima servis garansi produk ini sblah mn kak? bs ksh tau alamatx?","inquiry","neutral"
"kak proses klaim gtuan brp lma ya bsa dtggu atw hrus d nginepin k hapenya?","inquiry","neutral"
"min tlong pnduin cara klam d aplikasi dong, bngung sy fiturnya d sblah mna","inquiry","neutral"
"Kak sbelum sy krm brgnya rsk, biya ongkr pp dtggung syp ya klo dlm msa gransi?","inquiry","neutral"
"min d mlg ada g tpt servis rsminya? spya sy g prlu krm k tko jkt tkut lma d jln","inquiry","neutral"
"mw pstiin aja min garansinya full sperpat atw jsa servisny dng y yg grtis?","inquiry","neutral"
"Baru sebulan dipake udah mati total!! Gmn sih brg kw d blg ori ksel gw mnta d gnti yg bru!","complaint","negative"
"Gila y bru d pke 3 mnggu batreny dh bocor, lu jualan brg bkas ap gmn min?? nyesel sy bli","complaint","negative"
"Woy min gmn nih bru jga sblan layarnya ngeblank hitem, prcuma donk ad grnsi tp brg rsk trs","complaint","negative"
"Prah bgt mutunya, bru bli sblan dh jebol!! g niat bgt bkin produk, bsa d tuker kmbli duit g??","complaint","negative"
"Min brg apaan in baru sebulan dah g bsa nyala lgi, lu nipu konsumen ya pda kcewa psti hrusny","complaint","negative"
"Kcewa brat, hrga mhal tp bru brp mnggu dh patah bgian blkangnya, tggung jwb dng min jgn lari","complaint","negative"
"Brg murahan jgn d jual keles! bru 2 mnggu kbelny dh konslet g bsa ncas smsek, tlong d bnti rgi!","complaint","negative"
"Min tko l nipu y? ktny awet thn 5 thn lha ini bru jg sblan udh rsk parah bgt kualitasny","complaint","negative"
"Ksel bgt gw bli mhl2 bru 3 mnggu ud mati sblh speakernya! pgn rfund aj gmw bli merk ini lgi!","complaint","negative"
"Parh lha in tko produk cacat d krm k sy! bru jg sebulan mesinya pnas bgt kyak mo mldak, bahaya!","complaint","negative"
"Woy gmn cara klam garansi nih, brg bru dpake bentr dh rsk aja, ga ssuai yg lo janjiin y nipu","complaint","negative"
"bru sblan lebh dkit brgny udah eror! admin d chat jwb lma gmn mo nnggung jwb cba pusing sy","complaint","negative"
"Min kcewa bgt asli bru dipke kmarin 2x tb2 mati n gbs hdup lgi, sy mnta gnti bru bsk krm! ksel!","complaint","negative"
"Gila brg bgini d blg bgus, bru jg sebulan dh pecah2 suaranya g lyan dngrin lgi kcewa bsar w","complaint","negative"
"WOY BRG BARU SEBULAN MATI!! mnta tggung jwb woy klam grnsi kmana nih ksel bgt msti ngurus brgini","complaint","negative"
"Min kok bru sebln lcd y dh garis2 si?? jualan tu yg amanah dong jgn ksih brg rekondisi, sy d rugiin!","complaint","negative"
"Gni amat bli dsni, bru bentar dh rsk. mw ngjuin rtur g bsa yudh terpaksa d klaim rbt bgt cranya","complaint","negative"
"brg ap ni bru sbln mlh lgsng copot copot dlemny g niat pabriknya ksel jdi g bs d pke brgny mhal lg","complaint","negative"
"Tlong y min d folow up, ms baru 1 blan lbeh krtu lsg tdk thebaca bner2 kualitas pling ampas!!","complaint","negative"
"Prah y bru pke 4 x dh aus brgny, mw klaim gransi woy gmn carany ini rsk cpet bner lbih mrng rsknya","complaint","negative"
"Min lu lht dng brg yg lw krm bln llu skrg dh mti! gmn ni w nuntut gnti yg bru krn msih msk gransi n ksel!","complaint","negative"
"bru jg sebulan bterainy dh g msk akal droppny ksel pzan bli merk ln aj hrny tlong jlasin cta gntiny!!","complaint","negative"
"Woy mna ad brg bru sbln rusak total msi mlus jga lu jwalan brg ggal ksih gransi cpetn!!","complaint","negative"
"Kcewa bngetttt sy blum sebulan dipke tombol on off dh mblesek k dalm rsk total mnta gnti rugiiii","complaint","negative"
"Min nysl bli d sni bru sblan g bsa d pke lg mti knp y? ksel mw kerjaan d rbh jdi hancur l tggung jwb kh?!","complaint","negative"
"min jual sparepart layarnya aja gak? pnya sy kmrn jatoh trs retak nh mw pesen kl ada","order","neutral"
"kak mo bli spertpart kabel fleksibel bwt tipe ini dmn ya? d etalse g nmu pdhal rsk mw gnti bs bs?","order","neutral"
"min sy mo order batreny dng, grnsinya dh hbs jdi mw bli sndri aja bs krm gojek?","order","neutral"
"kak ada jual tutup blkangny g ya? sy mo check out hri ini rsk soalnya d pke g enak lg","order","neutral"
"min jual mesin ny cmn g sih? rsk kmasukan semut jd mo bli mesinnya gnti d ruma sndiri bs y","order","neutral"
"kak jual kca pelindungnya gk mw msen lgi yg lma dh lecet n pecah mo d gnti","order","neutral"
"sy mw beli charger ori ny aaja bs ga min? dlu beli d sni jg tpi clokan ny ptah jd hrs gnti nih","order","neutral"
"min kl cuman mli tmbolnya doang d etalase ap namnya y? sy mw prposes cpat bls dng w mpsen","order","neutral"
"Kak jual spertpart kipas ny g y? mw pesn 2 bwt cadngan rsk wtu prtma x bli kmrn","order","neutral"
"min sy milih bli alat colokan dalemnya aj da kah d jual trpisa? rsk g bs d cas soalny","order","neutral"
"mo pesen bgian dalem pnyaringnya aj y min kbtuln garans g cover itu jd sybli lgi d sni","order","neutral"
"kak bwt brg yg in bs kn order casingny aaja? sy mo rubh wrna krn yg ini lma dh ptah g bruna","order","neutral"
"Min tlong ksh link bwt bli baut spertpartny yg lma dh dol smua rsk mw d rprasi kcil d ruma aj","order","neutral"
"sy m order brg suku cadng bgn luar ny aj rdi g ya min sy btuh cpet rsk lho","order","neutral"
"kak ada cdnagan baterai bwt brg kmrin? mw mw order lag hri kn mw gnti sndri cpet ko g bsa","order","neutral"
"min d cba gtu ad g spertpart kbel tmbahan d luar pket dlu w bli? mw tf y bsok kl ads","order","neutral"
"kak bsa sy bli yg dlemnya tnp pket cashing?? hancur g bsa d psng min order hr d app cba?","order","neutral"
"Min mnta katalog suku cdanng ny dng kyakny sy hrsh gnt jriin bgin in mw pesn k g cranya","order","neutral"
"sy m mli dinamo mtor dlmny, gransi ud lwt jdi mending msen cdnagan sndiri rsk aj","order","neutral"
"kak d sni nyedain jual part pnutup tas g min rsk sobek dh mw kntngi pth bli bru hrny","order","neutral"
"Min w mo blk lg k tko lw mo order cse hp ini spertpart lgi ada jwl gk kyak kmar rsk mnddadak lgi","order","neutral"
"kk sy gnti j dl pketn y dh ptah colkn, m bli k d mn k spertpart? y d bli bs y bngkus brpa lama","order","neutral"
"min d mnt inf spert part aslin bs d pesn skrg y krm kn bwt brg kmarin yg mat","order","neutral"
"Kak mo pesan kndali remoy y aj bsa g khangus n w beli aj kta ny rsk mending l gnti yg br bsa bli?","order","neutral"
"min linkn bwt spere part msen blkng donkk mo bli in w mndi pkoknya rsk j yg lama","order","neutral"
"Kak bru bli cmn udh mati sblh gransiny gmn ya ksel jga kl wktu tgggu hrg mhl gni","inquiry","negative"
"Min rsk bgni ad tpt SC g y dsktar w blm staun mti y jg nntuk w hr gmn ni g bli g bgus!","inquiry","negative"
"Gila y min w d g mw tau klam lgsg j w rsk parh blm ad sblan cba mna pwt d tpt bnrn?","complaint","negative"
"Min tpt servis d jkt kn byk mna y hr dtgin w rsk parh blm sbln sdh g mw nyala d pke","inquiry","negative"
"kak sy m klem garansi krn kcew j bru pke dh rsk! bsa ksh tmpt lkasi ngga biar sy lsng prgi bsok?","inquiry","negative"
"WOY garansinya d mna ngurus y rsk bru seblan mlh ud hancur gbs d hdupn g m mutu kkk tko kl!!","inquiry","negative"
"Min klo mo komplin rsk gni garansi sy msh cma gmn bntu dng ksel rsk trs pny sy br gnti bsa gk tpt SC","inquiry","negative"
"kakk gmn mw nntnt gnti n g d w krtuny rsk cma bru pke! msti ad bkti lgi ap g bwt servis d loksi?","inquiry","negative"
"Min d byr mhl j n n rsk knp y kl mw k SC byr ngg ksel bnrt bru psng cbt hancur dh pke","inquiry","negative"
"Mnta almt d jkt y k SC n rsk prh knpa bru seblan mn j rsk msa gnti n hru ngg k s cma d tgu cpet!!","inquiry","negative"
"Min sy kn hrp awet msa br w sblan dh rsk? d mn SC d bandg hr sy dtg cmn kl w dtng bs lsng gnti bsa","inquiry","negative"
"Kak sbnry g rsk d klaim bs kh msk bru j w m bli k sbln gni l rsk kl g bsa w ksle bli w s SC","inquiry","negative"
"dmn y tpt ny servis bwt ni brg?? ms hri bru g cbt n gni msti rsk k g m bwt tko w bwa aj SC cpet!","inquiry","negative"
"Min hr j l SC m bwa prg k bnr t s g m dh rsk aj bru pke g ksel lh hrg tk y k bwa d k mn?!","inquiry","negative"
"k mn n bw w klam rsk br u pke msa sblan dh ancur y bngung w m k SC tp d mna m gnti g kcewa y","inquiry","negative"
"Min lkasi servis mna rsk bgt bru d pke 3 minggu sdh pda copot y ksel lh msti pke klaim gransi lgi jgn d pke k mn d krm w?","inquiry","negative"
"kakk bru seblan dh eror pusing sy hrus klaim k servis centre mn lgi yg pstu y n grsih g m cpet","inquiry","negative"
"w mo gnti garasi w k mana bnrny bru gni rsk mlh dh mti total mw bnr lkasi SC j n bsa? hrg j j","inquiry","negative"
"min kmrn bru d cba lha hr rsk gmn k tpt servis ny d mn w hrs g bnar grsinsi n c m w bli","inquiry","negative"
"Kak krg gni cma m d klaim pke garansi rsk kcewa bru bli y, d SC m k mna g y k bnar hr gni c d","inquiry","negative"
"brg yg d pke kmarin sdh rsk g bsa d cba pke, tlong d ksih tw lkasi klaimnya k dmn y m pstiin bngung c c b t SC y d mn","inquiry","negative"
"min sy mo klaim grnsi pusing rsk bru d pke m sblan u dh hancur byr mhal j p c SC ny d mn sih","inquiry","negative"
"kak dmn s tpt k klaim p w bru rsk m b s b m c hrga mhal b c g j s m SC d g mn y g p k","inquiry","negative"
"min d mna t SC s y mo pstiin bnar k n g s y bru bli dh rsk j k c w b m n r c j h m!! nysel d k c w m s h n","inquiry","negative"
"kak brg bru sebulan rsk hancur w mo klaim grnsi crany d mna? lkasi SC j mna c b r w m r d j k k c h m p w c!","inquiry","negative"
"min aaaa sng bgt sy yg menang GA tdi mlm!! ini data driny krm k sni y?","other","positive"
"kak mo klaim hadiah menang ga dong, srtnya ud sy ss y d lmpiran. thx bgt minn!!","other","positive"
"misi min mw tnya cara ngambil hdiah GA yg d live smalem gmn y? alhamdulillah dpet","inquiry","positive"
"min sy yg user @bintang d live tdi mng ga uang tunai.. bner k nmr WA in kn klemny?","inquiry","neutral"
"kakk gw yg mng ga spatu d tktok tdi, seneng parahhh!! nnti ongkir d tnggung dmn?","inquiry","positive"
"min klaim menang ga gmn crny? bru prtama kli dpet hr hoki bgt ni","inquiry","positive"
"Halo min yuhuuu sy pemenang GA tdi jm 7, tlong d catet almt sy y kak mksh bnykkk","other","positive"
"kak ud 3 hri sejak sy mng ga tpi ko blm d krm jga ya hdiahnya? cba d cek","inquiry","neutral"
"misi mw klam hdiah GA, ini d krm ap bs d ambl d tko y kak? asik dpet gratisan","inquiry","positive"
"min sy yg jwb kuis d live tdi n d nyatain menang ga, krm nmer rek bwt tf bner kn?","inquiry","neutral"
"P p p kak d ksh tw host ktnya klaim mng GA k nmer ini, bner y? sneng bgt ak lho","inquiry","positive"
"min srt2 menang ga udh ak ftoin y k bwh d cek dlu tkut ad yg krng sblum d krm","other","positive"
"kak mw follow up yg hdiah GA kmren ud d krm ap blm y lwat jne? gk sbar mw pke","inquiry","positive"
"Min kt host y kl mnang GA hr ngechat ksini 1x24 jm, ini dh sy chat tlng d prses","other","neutral"
"aaaa kak gw gnyangka mng ga hr ini! mksh bnyak kk brg ny bsa d krm bsok kan?","inquiry","positive"
"min hdiah ga yg tdi tu bsa milih warna g sih? kl bsa mw yg item dng bguss bgt","inquiry","neutral"
"kak sblum klaim ga bsa tmbah brg bli yg ln g jd skalian krm ny lwat 1 paket gtu?","inquiry","neutral"
"gw d bca mng ga tdi min sm host, lgsg cpet2 chat ksini biar g hngus wkwk sng bget","other","positive"
"min sy yg mng ga, d ctt ya nm sy yg tdi d pin d komentar jgn mpe slh org","other","neutral"
"kak ongkr GA itu grtis ap byar d tmpt y kndri? kl bs grtis smua dongg haha thx y","inquiry","positive"
"min klam hdiah mng ga hri ini msih brlaku ngga? mff bru bsa buka wa skrg nh","inquiry","neutral"
"kk sy y yg mnang GA tas, almt n srt dh sy wa mhon sgr d krm brgnya mkssih y","other","positive"
"Min proses klam ga lama g y bsa brpa jm d blsny?? ud sng bgt dh mw lht hdiahnya","inquiry","positive"
"kakk fto id n ss follow ud lkap, tgal nunggu krmn dri GA aj y? mksii kak byk","other","positive"
"min kbrin y klaim menang ga d acc apa engga sratny ud lngkap blm cba d bls y","inquiry","neutral"
"min host yg hri mnggu kmrn kpn live lg y? asik bgt wktu dy jualan g gring","inquiry","positive"
"kak nnti mlm ad jadwal live streaming g? rncana mw ngikut mo brburu disc lgi","inquiry","neutral"
"host yg cewe rmbvt pndek tdi nmanya siapa y kk? sru bgt nnti pgn nntn live ny lgi","inquiry","positive"
"min hri ini yg bawa live si dika bkan? kl dy yg bwa psti bkal lcu bngett","inquiry","positive"
"kk ad live lgi jam brp? tdi sy ktngglan g smpt CO brg dh keburu kelar live ny","inquiry","neutral"
"misi min mw tnya jdwl live sntok klw siang jm brapaan mulainya y bia standby","inquiry","neutral"
"kak host roni kpn jdwl on lgi? nyari tko in gra2 host ny baek sering ksh hrga mrh","inquiry","positive"
"min kpn ada live sale lg kyak smlem? gila diskonnya ngotak bgt pgn bli lgi hr ni","inquiry","positive"
"kk tlg ksih jdwl live streaming mnggu ini dong sy mo nyari bju bwt kndangan lbih murah di lv","inquiry","neutral"
"mhon mff mw nyanya kkak host yg td d live tktok nma ig-nya apa ya? cntik bgtt aslie","inquiry","positive"
"min ad prbhan jam live gak hr ini ktny mlem d mjukan jd sore bnran g?","inquiry","neutral"
"kak bntar lgi host ksayangn mw liven kan? udh d siapin teh bwt nontn dia smbil dkrja nih asikk","other","positive"
"min sy nungguin dri tdi ko blum mulai liveny kta ktnya jam stgah 8?? jgn mpe undur dng","inquiry","neutral"
"kak pkokny nnti mlm live hrus lama y drpd sbelmnya d pntengin trs psti bkl laku nnti liveny!","other","positive"
"min mw tnya bsk wkt live host rina bsa bntu rturs pesnn gak bsny host ny brntu klo mnt tlg d lv","inquiry","neutral"
"live jm brp hr ni min? w mw lht mna hrga lgi turun sru nntnya jd mo borong lgi","inquiry","positive"
"kk bles n ksh jdw live d wa y sy g m tgl live lgi hdiah ny kmrn gokil bgt!","inquiry","positive"
"min yg live tdi mlm host y sp y seru w ntn smp abis smlm jgn lpa srg2 idupin lgi y","inquiry","positive"
"min live streaming bsok hrus d ksih dskn dng ky kmar, ud jm brp pstiyn w standby d ruma","inquiry","neutral"
"kk sy mw nntn lve hr ini cmn jdwl d rubah g y? ky ny jm stgah dpn blm mli d tktok","inquiry","neutral"
"mhn pnjlasannya nti wkt live kta mw ad kuis ga bnran? jam brpaan min sy mw ikut kkkk","inquiry","neutral"
"min jadwal hri sbtu lve sypa yg pegang hostny? klo si abang ny sru tuh w mw lht n bli","inquiry","positive"
"host live siang jm 2 kpn hdir lg kakk sy udh mnunggu2 mw d diskonin yg mn lg psti byak","inquiry","positive"
"kak nnti wktu liven host ad bkal jlasin pkean anak ga sy lg cr yg psti y jm brap hdir","inquiry","neutral"
"min jadwal wktu rbu d majukan ap mundur nih sbb g bsa lht kmren wktu tdk ckup bwt sy","inquiry","neutral"
"kak spill lipstik yg d pke host tdi dng!! etalase brpa? bgus bget wrnanya luv d pkenya","inquiry","positive"
"min mw beli bju yg d pke sm host cwok td, tlg spill link produk nya g nmu d cttlog","inquiry","neutral"
"misi m mnta spill etalase spatunya yg tdi d cntohin pas live dong kk asik tuh kliatan rign","inquiry","positive"
"kak host td pke clana wrna ap y? spill dng linknya klo mw CO nyari g ktmu d app","inquiry","neutral"
"min tlng bgt spill klembut rambut pke ap hosty tdi? rambut ny badai bgt sy mw pesn dongg!","inquiry","positive"
"kak di etalase nmr brp sih jm tggan tdi yg gold? spill sn lsg gw c.o hri ini aj d l","inquiry","neutral"
"min mnta link sblak instan yg d makan host td mlm woyy ngiler bgt w lht ny spill y","inquiry","positive"
"kak ksh tau etalase parfum yg wanginy kta host fesh gtu spil nmanya dh w bntu plh","inquiry","neutral"
"min bngung nh d etalse bnyak amayt, spill dong link dres mrah d live yg td host pke","inquiry","neutral"
"tlg donk min spill topny lucu bgtt tdi d blg ny cman sisa 2 w m cpt c o","inquiry","positive"
"k mw cr spatu d htm putih d tko l k g ad y y spill donk e y g d tnjukin host y aslik!","inquiry","positive"
"min spil dong jmpers wrna abu yg host cwok pkai lgi nyantai d lve seru n ky bgs bhan ny","inquiry","positive"
"kak tlg y link pnjlann bwt etalase k kca mta item y pkean lk cpet tdi nyari g ad w mw","inquiry","neutral"
"min e t k s l tas selempng kcl d live nmr bpa s l y t d g w m p p x y g t g n g n n w","inquiry","neutral"
"kak bwt wrna d t e m b b y y host pke m n m a e t l s g ad l g e n k b p e u","inquiry","neutral"
"min kta spill k u e t a r g k l k k s i y k m d e l i v e s l e m s b n y a k t","inquiry","neutral"
"kak bntu dng spil etalase y yg td host cew jlasn k pmbeli n t c w b m u h s u s u a a y","inquiry","neutral"
"min spill y etlse j m t n g g n h l a c p e s e j k w k m u a r p b t m y j","inquiry","neutral"
"kak mn y produk l e r e r e g p s u m d o r n l i n k n a m n d e l w d m l g b n y k w l b!","inquiry","neutral"
"min w mo beli etalase yg host ksh unjk p c j j m k v w v j z y x c v m o d m f h m u a u m h t j l u y s a r","inquiry","neutral"
"min spil y bju ny m t b g b yg d pke h o s t l i v e n n e k m u c u g x k m c x b e z t g","inquiry","neutral"
"kak s p i l e t a l a s e e b o x o w p o w z b p x o x o h g i r d p c j j q j s r w q c u m m q d p q x p h l k o b a z p z f u t x","inquiry","neutral"
"min j g g t y h m r k l d w e l w v v l u x z j d z w g s d l y z b r u q a w p f t r t t x y w c u s v r r l a u z r m t v p u x j w p q q j b g q l v u j x l i a a s y p o w","inquiry","neutral"
"kak o c f u q x m y h y d o u q i n x l k m k c m w a p x l z k f p t e v a r d q j d n w a i d f f b d t u o d n h g d b a z d k o d d c d k e v a i q c u n q l y y o p e c j i v e t u","inquiry","neutral"
"min d f m o r i q g p j r i l a q p i j s f k y v j g r g o p a g u m g t x m v i p q m d j y q v c r p t a d v p v m c n h t r x a h y s b s k w l y i v a l j k w z c c i p h l t f n f v k d a k y v","inquiry","neutral"
"min ada etalase bwt clana lagingnya g? spil dong tdi d pke host cewe ny bgus syng g cpet d co","inquiry","neutral"
"kakk bntu spill pket kombo yg host nya blg tdi bs irit ampe 50rb dmn etalaseny y","inquiry","neutral"
"min yg d lve tdi host ny mnum apa ya? tlong spill produk minuman ny klu dsni jga ad w mw bli","inquiry","positive"
"kak link bwt bju ank cowok yg d unjukin host d mna g ad d etalse l lhatin donk biar c o","inquiry","neutral"
"min spill y etalase jm tngan ijo yg brusan ny g ad lgi? hr hmpir hbs ms g lhtn l w m bli cpet","inquiry","neutral"
"mhn s p i l etlase jilbb pashmina yg di pkek host, bnyk rsk d tko ln lht r q n k j j q k l b!","inquiry","positive"
"min s p i l dong clana ny, bgus bgt n p g m y e n u m k g g t x f w","inquiry","positive"
"kak c e p e t d n g s p i l d r e s m e r a h n y a!! k b u r u k a m g g f l y k v t n g s w","inquiry","neutral"
"min e t a l a s e j m t n g g n h m t t y g y a m r h n y m n w m d h l l q w a b u f l j p t w v","inquiry","neutral"
"kak b n t u s p i l t a s y a n g d p e g a n g t a d i e t a l a s e b r p m d x l r a r c","inquiry","neutral"
"m i n t a s p i l s e r u m n y a d o n g k a k a k a k d b e t m h g z q u m t m x f n x f o j z b","inquiry","positive"
"s p i l l l i n k y g w a r n a k u n i n g b a j u h o s t l l f j f z y h y s m p o d c p x v","inquiry","neutral"
"Min w dropship nih, bs pke resi otomatis gk dr marketplace? jgn smpe slh masukin resinya ya","inquiry","neutral"
"eh klo gw order dsni, awas y jgn d ksh label toko lu! w kan dprshipper nti cust w tau klu ngambil d lu","order","negative"
"bsa resi otomatis kn? jgn smpe slip in nota lu k dlm pket! w beli byk jdi hrs pke nama toko gw!","order","negative"
"min sy order pke sistem resi otomatis, krm hr ini jg! gmw tau pkoknya resi hrs update sblm jam 5","order","negative"
"Woi gw kn dropship, bsa whte label gk? pketnya polosn aja, awas klo ada logo klu","inquiry","negative"
"sy mw dropship brg ini 20 pcs, resinya nti w ksh, jgn lma y prosesnya w d kejar cust nih","order","neutral"
"min ini bsa order pke resi dri sya gk? klo bsa gw lngsung cekout byak nih tpi hrus fast respon","inquiry","neutral"
"Awas aja y klo lu msukin nma toko lu d resinya, gw kn dropshipper! tlong teliti dng kerjanya","complaint","negative"
"gw mw order lusinan pke resi jnt otomatis, bs diatur kn? jgn bkin gw rugi y klo slh krm","order","neutral"
"min klo w jd dropshipper bsa gk d ksh label kusus toko w? gw order bnyak tiap hri masa gbsa","inquiry","negative"
"Sy mo dropship lg kyk kmrn, resi otomatis w krm d chat ya! lngsung print skrg jgn pke ntar2an","order","neutral"
"min jgn lupa y gaada nota klu dlm paket!! w kn udh blg dri awal w dropship beli kodi2an jg","order","negative"
"Woi brg gw yg d dropship td resinya kox blm jalan? cepetn d krm k knter dng w kn udh byr dpan!","complaint","negative"
"Ini bs white label gk min? gw mo ngmbil byak tp gmw pke nma lu d resinya. ksh kptusan cpet","inquiry","neutral"
